date,ref_regime,log_return,w_held
2010-02-05,bear,-0.0210368098756024,1.0
2010-02-08,bear,-0.0005242628185511,1.0
2010-02-09,bear,0.0043962436947862,1.0
2010-02-10,bear,0.0136982864793222,1.0
2010-02-11,bear,0.0009220811663799,1.0
2010-02-12,bear,0.0105419005975911,1.0
2010-02-22,bear,-0.0039801386150848,1.0
2010-02-23,bear,-0.0058811305405533,1.0
2010-02-24,bull,0.0160733264733492,1.0
2010-02-25,bull,0.0149474542368509,1.0
2010-02-26,bull,-0.0021216048938607,1.0
2010-03-01,bull,0.0124707831863511,1.0
2010-03-02,bull,-0.0027506912337259,1.0
2010-03-03,bull,0.0090190984423871,1.0
2010-03-04,bull,-0.0284928231682739,1.0
2010-03-05,bull,0.0031036532092904,1.0
2010-03-08,bull,0.0087619314745373,1.0
2010-03-09,bull,0.0047615328871261,1.0
2010-03-10,bull,-0.0092740329405223,1.0
2010-03-11,bull,-0.0026623187000527,1.0
2010-03-12,bull,-0.0139079436167663,1.0
2010-03-15,bull,-0.0138019675522864,1.0
2010-03-16,bull,0.0069356871523035,1.0
2010-03-17,bull,0.0230483305153012,1.0
2010-03-18,bull,-0.0006345030792468,1.0
2010-03-19,bull,0.007785323720036,1.0
2010-03-22,bull,0.0034076924855894,1.0
2010-03-23,bull,-0.007850636744374,1.0
2010-03-24,bull,0.0015812903576645,1.0
2010-03-25,bull,-0.014259575036937,1.0
2010-03-26,bull,0.0141356110217608,1.0
2010-03-29,bull,0.0207762848869193,1.0
2010-03-30,bull,0.0029251036349129,1.0
2010-03-31,bull,-0.0040684961584453,1.0
2010-04-01,bull,0.0140259906008086,1.0
2010-04-02,bull,0.004222789003413,1.0
2010-04-06,bull,2.8419425247501454e-05,1.0
2010-04-07,bull,-0.0034264804448773,1.0
2010-04-08,bull,-0.0088009781445204,1.0
2010-04-09,bull,0.0110706522846265,1.0
2010-04-12,bull,-0.0038180255255931,1.0
2010-04-13,bull,0.0058608543100405,1.0
2010-04-14,bull,0.00562856962722,1.0
2010-04-15,bull,-0.005272161234146,1.0
2010-04-16,bull,-0.0092495549749466,1.0
2010-04-19,bear,-0.0521448848274667,1.0
2010-04-20,bear,0.0027213585219202,1.0
2010-04-21,bear,0.0224756772419298,1.0
2010-04-22,bear,-0.0075224316608336,1.0
2010-04-23,bear,-0.004713389306674,1.0
2010-04-26,bear,-0.0039958054386309,1.0
2010-04-27,bear,-0.0219222576267567,1.0
2010-04-28,bear,-0.0039881911212063,1.0
2010-04-29,bear,-0.017641788211322,1.0
2010-04-30,bear,-0.0052346777314691,1.0
2010-05-04,bear,-0.0119197803577733,1.0
2010-05-05,bear,0.0117870054024184,1.0
2010-05-06,bear,-0.0428150338664106,1.0
2010-05-07,bear,-0.0195261662808828,1.0
2010-05-10,bear,0.0005156278338751,1.0
2010-05-11,bear,-0.0227440611240378,1.0
2010-05-12,bear,-0.0017878253514802,1.0
2010-05-13,bear,0.0251538106584719,1.0
2010-05-14,bear,-0.0031201956416348,1.0
2010-05-17,bear,-0.0578359140364569,1.0
2010-05-18,bear,0.019262272293991,1.0
2010-05-19,bear,-0.0020793792739119,1.0
2010-05-20,bear,-0.0146567533636433,1.0
2010-05-21,bear,0.016863675806581,1.0
2010-05-24,bear,0.0392329943196179,1.0
2010-05-25,bear,-0.0173399562556825,1.0
2010-05-26,bear,0.0007406248853927,1.0
2010-05-27,bear,0.0170553560990524,1.0
2010-05-28,bear,-0.0013787492821246,1.0
2010-05-31,bear,-0.0284076164642536,1.0
2010-06-01,bear,-0.0128171001213831,1.0
2010-06-02,bear,0.0073430352519833,1.0
2010-06-03,bear,-0.0075642790014404,1.0
2010-06-04,bear,0.0046883233833828,1.0
2010-06-07,bear,-0.0141737339781383,1.0
2010-06-08,bear,0.0034472615638687,1.0
2010-06-09,bear,0.0289090391520504,1.0
2010-06-10,bear,-0.0075558629508129,1.0
2010-06-11,bear,0.0008103293839972,1.0
2010-06-17,bear,-0.0075870538023704,1.0
2010-06-18,bear,-0.0235947852523519,1.0
2010-06-21,bear,0.0303812012517892,1.0
2010-06-22,bear,0.0029961311229189,1.0
2010-06-23,bear,-0.0082389020529045,1.0
2010-06-24,bear,0.0002058279483597,1.0
2010-06-25,bear,-0.0098891279929856,1.0
2010-06-28,bear,-0.0096094416836171,1.0
2010-06-29,bear,-0.0497009827871017,1.0
2010-06-30,bear,-0.01331127131522,1.0
2010-07-01,bear,-0.0144164816479451,1.0
2010-07-02,bear,0.0012157690249614,1.0
2010-07-05,bear,-0.0074388000101245,1.0
2010-07-06,bear,0.0220290754513787,1.0
2010-07-07,bear,0.0087927127089242,1.0
2010-07-08,bear,-0.0023330438461981,1.0
2010-07-09,bear,0.0277512679291476,1.0
2010-07-12,bear,0.0109844879771369,1.0
2010-07-13,bear,-0.0153999214535753,1.0
2010-07-14,bear,0.0077945886164814,1.0
2010-07-15,bear,-0.0186980094658197,1.0
2010-07-16,bear,0.0037680755130511,1.0
2010-07-19,bear,0.0244544158470652,1.0
2010-07-20,bear,0.0236265268194729,1.0
2010-07-21,bear,0.0021150846283114,1.0
2010-07-22,bear,0.0129308578295882,1.0
2010-07-23,bear,0.0030502480427636,1.0
2010-07-26,bear,0.0082922860476623,1.0
2010-07-27,bear,-0.004140342309979,1.0
2010-07-28,bear,0.0237006884730875,1.0
2010-07-29,bear,0.0057433149565497,1.0
2010-07-30,bear,-0.0024650249883116,1.0
2010-08-02,bear,0.0171024758992754,1.0
2010-08-03,bear,-0.0176923138046779,1.0
2010-08-04,bear,0.0060357961136944,1.0
2010-08-05,bear,-0.0053948814945323,1.0
2010-08-06,bear,0.0173995535402342,1.0
2010-08-09,bear,0.0086991463437489,1.0
2010-08-10,bear,-0.0320906252352081,1.0
2010-08-11,bear,0.0077212509181202,1.0
2010-08-12,bear,-0.0122626209094253,1.0
2010-08-13,bear,0.01518121921112,1.0
2010-08-16,bear,0.0230056598175758,1.0
2010-08-17,bear,0.0071200301726453,1.0
2010-08-18,bear,-0.0012676171986846,1.0
2010-08-19,bear,0.0048075480775059,1.0
2010-08-20,bear,-0.0200224727203899,1.0
2010-08-23,bear,0.0017726582189429,1.0
2010-08-24,bear,0.0070534931182578,1.0
2010-08-25,bear,-0.0228694700300368,1.0
2010-08-26,bear,0.003710922691358,1.0
2010-08-27,bear,0.0041281615027447,1.0
2010-08-30,bear,0.0215717087366044,1.0
2010-08-31,bear,-0.0008156216248666,1.0
2010-09-01,bear,-0.0083357383472854,1.0
2010-09-02,bear,0.0150179336795465,1.0
2010-09-03,bear,0.0019126241598673,1.0
2010-09-06,bear,0.0129177388648781,1.0
2010-09-07,bull,0.0035840693738061,1.0
2010-09-08,bull,0.0018102894496105,1.0
2010-09-09,bull,-0.0169754340394339,1.0
2010-09-10,bull,0.0042790236409591,1.0
2010-09-13,bull,0.0125699989101215,1.0
2010-09-14,bull,0.0015767219746808,1.0
2010-09-15,bull,-0.0171157349785195,1.0
2010-09-16,bull,-0.0208629573653586,1.0
2010-09-17,bull,0.0004693916858609,1.0
2010-09-20,bull,-0.0059542504576585,1.0
2010-09-21,bull,0.0015617048538257,1.0
2010-09-27,bull,0.0195287677018417,1.0
2010-09-28,bull,-0.0071766210782799,1.0
2010-09-29,bull,-0.0053474351961977,1.0
2010-09-30,bull,0.0193516113595663,1.0
2010-10-08,bull,0.0326605548742454,1.0
2010-10-11,bear,0.0222053497184582,1.0
2010-10-12,bear,0.0102210963781158,1.0
2010-10-13,bear,0.0120240528467354,1.0
2010-10-14,bear,-0.0070277868115776,1.0
2010-10-15,bear,0.0242739523804411,1.0
2010-10-18,bear,-0.0077999553000811,1.0
2010-10-19,bear,0.023139482039688,1.0
2010-10-20,bear,0.0055108713009114,1.0
2010-10-21,bear,-0.0028434998848253,1.0
2010-10-22,bear,0.0031792384040174,1.0
2010-10-25,bear,0.0284935670789623,1.0
2010-10-26,bear,-0.0008068312479784,1.0
2010-10-27,bear,-0.0160917707296908,1.0
2010-10-28,bear,-0.0011015626511405,1.0
2010-10-29,bear,-0.0009909161742249,1.0
2010-11-01,bear,0.0273932447276721,1.0
2010-11-02,bear,-0.0034324970810491,1.0
2010-11-03,bear,-0.0129736713946261,1.0
2010-11-04,bear,0.0194421719893832,1.0
2010-11-05,bear,0.0126412588450456,1.0
2010-11-08,bear,0.0116325071323935,1.0
2010-11-09,bear,-0.003318813112099,1.0
2010-11-10,bear,-0.0043498287894914,1.0
2010-11-11,bear,7.997286274671025e-05,1.0
2010-11-12,bear,-0.0636838673286829,1.0
2010-11-15,bear,0.0125837300876071,1.0
2010-11-16,bear,-0.0424873666602022,1.0
2010-11-17,bear,-0.0268614765559213,1.0
2010-11-18,bear,0.0145100636746413,1.0
2010-11-19,bear,0.0151596884727991,1.0
2010-11-22,bear,0.0021573507155862,1.0
2010-11-23,bear,-0.0196597269797743,1.0
2010-11-24,bear,0.0237872837851257,1.0
2010-11-25,bear,0.0133322258878152,1.0
2010-11-26,bear,-0.0081498501561481,1.0
2010-11-29,bear,3.236474595336914e-05,1.0
2010-11-30,bear,-0.019504636681705,1.0
2010-12-01,bear,0.00010060978931,1.0
2010-12-02,bear,0.0055460217321721,1.0
2010-12-03,bear,-0.0013343337920532,1.0
2010-12-06,bear,-0.0028143930275619,1.0
2010-12-07,bear,0.0116153348969521,1.0
2010-12-08,bear,-0.0072852035845707,1.0
2010-12-09,bear,-0.0169174898967214,1.0
2010-12-10,bear,0.0129819043228127,1.0
2010-12-13,bear,0.0299104358876865,1.0
2010-12-14,bear,0.0052705279266972,1.0
2010-12-15,bear,-0.0055642666666581,1.0
2010-12-16,bear,-0.0045292830901596,1.0
2010-12-17,bear,-0.0005180227217729,1.0
2010-12-20,bear,-0.0140704722892651,1.0
2010-12-21,bear,0.0191206379207719,1.0
2010-12-22,bear,-0.0101918870421922,1.0
2010-12-23,bear,-0.0116928293011959,1.0
2010-12-24,bear,-0.0100902265152991,1.0
2010-12-27,bear,-0.0225275561643076,1.0
2010-12-28,bear,-0.019717472176612,1.0
2010-12-29,bear,0.0086598876556826,1.0
2010-12-30,bear,0.0014330485131185,1.0
2010-12-31,bear,0.0211131154318026,1.0
2011-01-04,bear,0.0182522010794327,1.0
2011-01-05,bear,-0.0022819867100596,1.0
2011-01-06,bear,-0.0051717802901622,1.0
2011-01-07,bear,0.0001924924462055,1.0
2011-01-10,bear,-0.0215459356340094,1.0
2011-01-11,bear,0.0025137232428818,1.0
2011-01-12,bear,0.005666071422081,1.0
2011-01-13,bear,-0.0006210235440145,1.0
2011-01-14,bear,-0.0173894885041159,1.0
2011-01-17,bear,-0.0401440250251342,1.0
2011-01-18,bear,0.0018083112030067,1.0
2011-01-19,bear,0.0227004674992238,1.0
2011-01-20,bear,-0.0343769285853194,1.0
2011-01-21,bear,0.0113310114886499,1.0
2011-01-24,bear,-0.0135904040116919,1.0
2011-01-25,bear,-0.0072680809926393,1.0
2011-01-26,bear,0.0148626596597808,1.0
2011-01-27,bear,0.0163758580120649,1.0
2011-01-28,bear,0.0051128937464728,1.0
2011-01-31,bear,0.0131860559869526,1.0
2011-02-01,bear,0.0012995925783944,1.0
2011-02-09,bear,-0.0099486487405958,1.0
2011-02-10,bear,0.0221607529934001,1.0
2011-02-11,bear,0.0069033498182159,1.0
2011-02-14,bear,0.0275065831010974,1.0
2011-02-15,bear,-0.0004887005438022,1.0
2011-02-16,bear,0.011478505610463,1.0
2011-02-17,bear,0.0012603276489923,1.0
2011-02-18,bear,-0.0102042931155641,1.0
2011-02-21,bear,0.0158537043281186,1.0
2011-02-22,bear,-0.0286857564705982,1.0
2011-02-23,bear,0.006335086312871,1.0
2011-02-24,bull,0.006338063019902,1.0
2011-02-25,bull,0.0017991559593433,1.0
2011-02-28,bull,0.0128408789160679,1.0
2011-03-01,bull,0.0048863690916557,1.0
2011-03-02,bull,-0.0033217974405354,1.0
2011-03-03,bull,-0.0101757780529289,1.0
2011-03-04,bull,0.0141570129027115,1.0
2011-03-07,bull,0.0178707393363899,1.0
2011-03-08,bull,0.0020673371284817,1.0
2011-03-09,bull,0.0011138109865853,1.0
2011-03-10,bull,-0.0149321052829597,1.0
2011-03-11,bull,-0.0075488084523809,1.0
2011-03-14,bull,0.0061209771806202,1.0
2011-03-15,bull,-0.0163659611469411,1.0
2011-03-16,bull,0.0135635358848206,1.0
2011-03-17,bull,-0.0165721524338925,1.0
2011-03-18,bull,0.0054312318215381,1.0
2011-03-21,bull,-0.004116657197592,1.0
2011-03-22,bull,0.0035799175121385,1.0
2011-03-23,bull,0.013110015715783,1.0
2011-03-24,bull,-0.0023042210584659,1.0
2011-03-25,bull,0.0118596440623102,1.0
2011-03-28,bull,-0.0015316900795686,1.0
2011-03-29,bull,-0.0118915042612597,1.0
2011-03-30,bull,-0.0028826026727406,1.0
2011-03-31,bull,-0.0107213760404734,1.0
2011-04-01,bull,0.0145903824154166,1.0
2011-04-06,bull,0.00818103127108,1.0
2011-04-07,bull,0.0046319440737783,1.0
2011-04-08,bull,0.0094252249835858,1.0
2011-04-11,bull,-0.0065335127477811,1.0
2011-04-12,bull,-0.0010899973033071,1.0
2011-04-13,bull,0.0125493295050165,1.0
2011-04-14,bull,-0.0047279427518872,1.0
2011-04-15,bull,0.0017796395743716,1.0
2011-04-18,bull,0.0009702576370154,1.0
2011-04-19,bull,-0.0172493792973169,1.0
2011-04-20,bull,0.0018786837272065,1.0
2011-04-21,bull,0.0067163871768429,1.0
2011-04-22,bull,-0.0050175258048615,1.0
2011-04-25,bull,-0.0170475335505335,1.0
2011-04-26,bull,-0.0086697068854967,1.0
2011-04-27,bull,-0.0079454220233285,1.0
2011-04-28,bull,-0.019628054471609,1.0
2011-04-29,bull,0.011678386379216,1.0
2011-05-03,bull,0.0087555281023787,1.0
2011-05-04,bull,-0.0247757334987512,1.0
2011-05-05,bull,1.1468578824717245e-05,1.0
2011-05-06,bull,0.0001853904419473,1.0
2011-05-09,bull,0.0041705163847896,1.0
2011-05-10,bull,0.0070575999282225,1.0
2011-05-11,bull,-0.0012109680106048,1.0
2011-05-12,bull,-0.0137106774545518,1.0
2011-05-13,bull,0.008451118852071,1.0
2011-05-16,bull,-0.0065268886653644,1.0
2011-05-17,bull,0.002255955962248,1.0
2011-05-18,bull,0.0072718477633415,1.0
2011-05-19,bull,-0.0057797818563664,1.0
2011-05-20,bull,-0.0006571399332591,1.0
2011-05-23,bull,-0.0337936826448253,1.0
2011-05-24,bull,0.0004246318088777,1.0
2011-05-25,bull,-0.0117875089459337,1.0
2011-05-26,bull,-0.0055450612077224,1.0
2011-05-27,bull,-0.0119870007503296,1.0
2011-05-30,bull,-0.0070225668465964,1.0
2011-05-31,bull,0.0176921559047247,1.0
2011-06-01,bull,0.0035258478497937,1.0
2011-06-02,bull,-0.015501132291877,1.0
2011-06-03,bull,0.0125354682521455,1.0
2011-06-07,bull,0.0069045403643233,1.0
2011-06-08,bull,0.0020267949884401,1.0
2011-06-09,bull,-0.0195795407584097,1.0
2011-06-10,bull,0.0039739759389174,1.0
2011-06-13,bull,-0.0021154613109078,1.0
2011-06-14,bull,0.0150129645072418,1.0
2011-06-15,bull,-0.0094445208572173,1.0
2011-06-16,bull,-0.0165433070989713,1.0
2011-06-17,bull,-0.0102077315363242,1.0
2011-06-20,bull,-0.0077334096039571,1.0
2011-06-21,bull,0.012581595295236,1.0
2011-06-22,bull,-0.0009783065300195,1.0
2011-06-23,bull,0.017704441188142,1.0
2011-06-24,bull,0.0240166767841921,1.0
2011-06-27,bull,0.0055542633189371,1.0
2011-06-28,bull,0.0017131102580555,1.0
2011-06-29,bull,-0.0134672460583968,1.0
2011-06-30,bull,0.0146375822388065,1.0
2011-07-01,bull,0.0031344229817081,1.0
2011-07-04,bull,0.0238390364405277,1.0
2011-07-05,bull,0.0019761425176531,1.0
2011-07-06,bull,-0.0013582465292061,1.0
2011-07-07,bull,-0.0027466410380107,1.0
2011-07-08,bull,0.0016676648478179,1.0
2011-07-11,bull,0.0033571993780776,1.0
2011-07-12,bull,-0.0171374910295601,1.0
2011-07-13,bull,0.0170550786589542,1.0
2011-07-14,bull,0.0045689255764481,1.0
2011-07-15,bull,0.0048553631628577,1.0
2011-07-18,bull,-0.0014490622461248,1.0
2011-07-19,bull,-0.0091937090930412,1.0
